41276.00,0.17
41277.00,0.17
41278.00,0.16
41279.00,0.16
41280.00,0.16
41281.00,0.16
41282.00,0.15
41283.00,0.14
41284.00,0.14
41285.00,0.14
41286.00,0.14
41287.00,0.14
41288.00,0.14
41289.00,0.15
41290.00,0.14
41291.00,0.14
41292.00,0.14
41293.00,0.14
41294.00,0.14
41295.00,0.14
41296.00,0.14
41297.00,0.13
41298.00,0.15
41299.00,0.14
41300.00,0.14
41301.00,0.14
41302.00,0.14
41303.00,0.12
41304.00,0.12
41305.00,0.15
41306.00,0.14
41307.00,0.14
41308.00,0.14
41309.00,0.13
41310.00,0.13
41311.00,0.13
41312.00,0.13
41313.00,0.14
41314.00,0.14
41315.00,0.14
41316.00,0.14
41317.00,0.13
41318.00,0.14
41319.00,0.14
41320.00,0.16
41321.00,0.16
41322.00,0.16
41323.00,0.16
41324.00,0.15
41325.00,0.15
41326.00,0.16
41327.00,0.16
41328.00,0.16
41329.00,0.16
41330.00,0.15
41331.00,0.14
41332.00,0.14
41333.00,0.14
41334.00,0.14
41335.00,0.14
41336.00,0.14
41337.00,0.16
41338.00,0.15
41339.00,0.15
41340.00,0.16
41341.00,0.15
41342.00,0.15
41343.00,0.15
41344.00,0.16
41345.00,0.15
41346.00,0.14
41347.00,0.15
41348.00,0.16
41349.00,0.16
41350.00,0.16
41351.00,0.16
41352.00,0.15
41353.00,0.15
41354.00,0.16
41355.00,0.15
41356.00,0.15
41357.00,0.15
41358.00,0.15
41359.00,0.14
41360.00,0.12
41361.00,0.13
41362.00,0.09
41363.00,0.09
41364.00,0.09
41365.00,0.16
41366.00,0.15
41367.00,0.14
41368.00,0.14
41369.00,0.15
41370.00,0.15
41371.00,0.15
41372.00,0.15
41373.00,0.15
41374.00,0.15
41375.00,0.15
41376.00,0.15
41377.00,0.15
41378.00,0.15
41379.00,0.15
41380.00,0.15
41381.00,0.15
41382.00,0.15
41383.00,0.15
41384.00,0.15
41385.00,0.15
41386.00,0.15
41387.00,0.14
41388.00,0.13
41389.00,0.13
41390.00,0.13
41391.00,0.13
41392.00,0.13
41393.00,0.13
41394.00,0.14
41395.00,0.14
41396.00,0.15
41397.00,0.14
41398.00,0.14
41399.00,0.14
41400.00,0.14
41401.00,0.12
41402.00,0.12
41403.00,0.12
41404.00,0.12
41405.00,0.12
41406.00,0.12
41407.00,0.12
41408.00,0.11
41409.00,0.12
41410.00,0.11
41411.00,0.1
41412.00,0.1
41413.00,0.1
41414.00,0.1
41415.00,0.09
41416.00,0.08
41417.00,0.08
41418.00,0.09
41419.00,0.09
41420.00,0.09
41421.00,0.09
41422.00,0.09
41423.00,0.08
41424.00,0.08
41425.00,0.09
41426.00,0.09
41427.00,0.09
41428.00,0.1
41429.00,0.11
41430.00,0.09
41431.00,0.1
41432.00,0.09
41433.00,0.09
41434.00,0.09
41435.00,0.09
41436.00,0.09
41437.00,0.08
41438.00,0.09
41439.00,0.1
41440.00,0.1
41441.00,0.1
41442.00,0.11
41443.00,0.12
41444.00,0.1
41445.00,0.1
41446.00,0.1
41447.00,0.1
41448.00,0.1
41449.00,0.1
41450.00,0.09
41451.00,0.09
41452.00,0.09
41453.00,0.07
41454.00,0.07
41455.00,0.07
41456.00,0.1
41457.00,0.1
41458.00,0.1
41459.00,0.1
41460.00,0.1
41461.00,0.1
41462.00,0.1
41463.00,0.1
41464.00,0.1
41465.00,0.09
41466.00,0.09
41467.00,0.09
41468.00,0.09
41469.00,0.09
41470.00,0.09
41471.00,0.09
41472.00,0.09
41473.00,0.09
41474.00,0.09
41475.00,0.09
41476.00,0.09
41477.00,0.09
41478.00,0.09
41479.00,0.09
41480.00,0.09
41481.00,0.09
41482.00,0.09
41483.00,0.09
41484.00,0.08
41485.00,0.09
41486.00,0.09
41487.00,0.08
41488.00,0.09
41489.00,0.09
41490.00,0.09
41491.00,0.08
41492.00,0.09
41493.00,0.09
41494.00,0.09
41495.00,0.08
41496.00,0.08
41497.00,0.08
41498.00,0.08
41499.00,0.08
41500.00,0.09
41501.00,0.08
41502.00,0.09
41503.00,0.09
41504.00,0.09
41505.00,0.09
41506.00,0.09
41507.00,0.08
41508.00,0.09
41509.00,0.08
41510.00,0.08
41511.00,0.08
41512.00,0.08
41513.00,0.07
41514.00,0.07
41515.00,0.08
41516.00,0.07
41517.00,0.07
41518.00,0.07
41519.00,0.07
41520.00,0.09
41521.00,0.08
41522.00,0.08
41523.00,0.08
41524.00,0.08
41525.00,0.08
41526.00,0.08
41527.00,0.08
41528.00,0.08
41529.00,0.08
41530.00,0.08
41531.00,0.08
41532.00,0.08
41533.00,0.08
41534.00,0.08
41535.00,0.08
41536.00,0.09
41537.00,0.08
41538.00,0.08
41539.00,0.08
41540.00,0.09
41541.00,0.09
41542.00,0.08
41543.00,0.08
41544.00,0.08
41545.00,0.08
41546.00,0.08
41547.00,0.06
41548.00,0.08
41549.00,0.07
41550.00,0.08
41551.00,0.08
41552.00,0.08
41553.00,0.08
41554.00,0.08
41555.00,0.08
41556.00,0.09
41557.00,0.09
41558.00,0.1
41559.00,0.1
41560.00,0.1
41561.00,0.1
41562.00,0.1
41563.00,0.11
41564.00,0.1
41565.00,0.1
41566.00,0.1
41567.00,0.1
41568.00,0.09
41569.00,0.08
41570.00,0.08
41571.00,0.08
41572.00,0.08
41573.00,0.08
41574.00,0.08
41575.00,0.08
41576.00,0.08
41577.00,0.08
41578.00,0.07
41579.00,0.08
41580.00,0.08
41581.00,0.08
41582.00,0.08
41583.00,0.08
41584.00,0.08
41585.00,0.08
41586.00,0.08
41587.00,0.08
41588.00,0.08
41589.00,0.08
41590.00,0.08
41591.00,0.08
41592.00,0.09
41593.00,0.09
41594.00,0.09
41595.00,0.09
41596.00,0.09
41597.00,0.09
41598.00,0.09
41599.00,0.09
41600.00,0.09
41601.00,0.09
41602.00,0.09
41603.00,0.09
41604.00,0.09
41605.00,0.09
41606.00,0.09
41607.00,0.07
41608.00,0.07
41609.00,0.07
41610.00,0.09
41611.00,0.09
41612.00,0.09
41613.00,0.09
41614.00,0.09
41615.00,0.09
41616.00,0.09
41617.00,0.09
41618.00,0.09
41619.00,0.08
41620.00,0.09
41621.00,0.08
41622.00,0.08
41623.00,0.08
41624.00,0.09
41625.00,0.09
41626.00,0.09
41627.00,0.09
41628.00,0.09
41629.00,0.09
41630.00,0.09
41631.00,0.09
41632.00,0.08
41633.00,0.08
41634.00,0.08
41635.00,0.08
41636.00,0.08
41637.00,0.08
41638.00,0.08
41639.00,0.07
41640.00,0.07
41641.00,0.08
41642.00,0.08
41643.00,0.08
41644.00,0.08
41645.00,0.08
41646.00,0.07
41647.00,0.07
41648.00,0.07
41649.00,0.07
41650.00,0.07
41651.00,0.07
41652.00,0.07
41653.00,0.07
41654.00,0.07
41655.00,0.07
41656.00,0.07
41657.00,0.07
41658.00,0.07
41659.00,0.07
41660.00,0.07
41661.00,0.07
41662.00,0.07
41663.00,0.07
41664.00,0.07
41665.00,0.07
41666.00,0.07
41667.00,0.07
41668.00,0.07
41669.00,0.07
41670.00,0.07
41671.00,0.07
41672.00,0.07
41673.00,0.07
41674.00,0.07
41675.00,0.07
41676.00,0.07
41677.00,0.06
41678.00,0.06
41679.00,0.06
41680.00,0.07
41681.00,0.06
41682.00,0.07
41683.00,0.06
41684.00,0.06
41685.00,0.06
41686.00,0.06
41687.00,0.06
41688.00,0.07
41689.00,0.07
41690.00,0.07
41691.00,0.07
41692.00,0.07
41693.00,0.07
41694.00,0.07
41695.00,0.07
41696.00,0.07
41697.00,0.07
41698.00,0.06
41699.00,0.06
41700.00,0.06
41701.00,0.07
41702.00,0.07
41703.00,0.08
41704.00,0.08
41705.00,0.08
41706.00,0.08
41707.00,0.08
41708.00,0.08
41709.00,0.08
41710.00,0.08
41711.00,0.08
41712.00,0.08
41713.00,0.08
41714.00,0.08
41715.00,0.08
41716.00,0.08
41717.00,0.08
41718.00,0.08
41719.00,0.08
41720.00,0.08
41721.00,0.08
41722.00,0.09
41723.00,0.09
41724.00,0.08
41725.00,0.08
41726.00,0.08
41727.00,0.08
41728.00,0.08
41729.00,0.06
41730.00,0.08
41731.00,0.09
41732.00,0.08
41733.00,0.08
41734.00,0.08
41735.00,0.08
41736.00,0.09
41737.00,0.08
41738.00,0.08
41739.00,0.08
41740.00,0.09
41741.00,0.09
41742.00,0.09
41743.00,0.09
41744.00,0.1
41745.00,0.09
41746.00,0.09
41747.00,0.1
41748.00,0.1
41749.00,0.1
41750.00,0.1
41751.00,0.1
41752.00,0.1
41753.00,0.1
41754.00,0.09
41755.00,0.09
41756.00,0.09
41757.00,0.09
41758.00,0.1
41759.00,0.09
41760.00,0.09
41761.00,0.09
41762.00,0.09
41763.00,0.09
41764.00,0.09
41765.00,0.09
41766.00,0.08
41767.00,0.08
41768.00,0.08
41769.00,0.08
41770.00,0.08
41771.00,0.08
41772.00,0.09
41773.00,0.08
41774.00,0.09
41775.00,0.09
41776.00,0.09
41777.00,0.09
41778.00,0.09
41779.00,0.09
41780.00,0.09
41781.00,0.09
41782.00,0.09
41783.00,0.09
41784.00,0.09
41785.00,0.09
41786.00,0.09
41787.00,0.09
41788.00,0.09
41789.00,0.08
41790.00,0.08
41791.00,0.08
41792.00,0.09
41793.00,0.1
41794.00,0.09
41795.00,0.09
41796.00,0.09
41797.00,0.09
41798.00,0.09
41799.00,0.09
41800.00,0.09
41801.00,0.09
41802.00,0.09
41803.00,0.1
41804.00,0.1
41805.00,0.1
41806.00,0.1
41807.00,0.1
41808.00,0.1
41809.00,0.1
41810.00,0.1
41811.00,0.1
41812.00,0.1
41813.00,0.1
41814.00,0.1
41815.00,0.1
41816.00,0.1
41817.00,0.1
41818.00,0.1
41819.00,0.1
41820.00,0.09
41821.00,0.1
41822.00,0.1
41823.00,0.09
41824.00,0.09
41825.00,0.09
41826.00,0.09
41827.00,0.1
41828.00,0.09
41829.00,0.09
41830.00,0.09
41831.00,0.09
41832.00,0.09
41833.00,0.09
41834.00,0.09
41835.00,0.09
41836.00,0.09
41837.00,0.09
41838.00,0.09
41839.00,0.09
41840.00,0.09
41841.00,0.1
41842.00,0.09
41843.00,0.09
41844.00,0.09
41845.00,0.09
41846.00,0.09
41847.00,0.09
41848.00,0.09
41849.00,0.09
41850.00,0.09
41851.00,0.08
41852.00,0.09
41853.00,0.09
41854.00,0.09
41855.00,0.09
41856.00,0.09
41857.00,0.09
41858.00,0.09
41859.00,0.09
41860.00,0.09
41861.00,0.09
41862.00,0.09
41863.00,0.09
41864.00,0.09
41865.00,0.09
41866.00,0.09
41867.00,0.09
41868.00,0.09
41869.00,0.09
41870.00,0.09
41871.00,0.09
41872.00,0.09
41873.00,0.09
41874.00,0.09
41875.00,0.09
41876.00,0.09
41877.00,0.09
41878.00,0.09
41879.00,0.09
41880.00,0.07
41881.00,0.07
41882.00,0.07
41883.00,0.07
41884.00,0.09
41885.00,0.09
41886.00,0.09
41887.00,0.09
41888.00,0.09
41889.00,0.09
41890.00,0.09
41891.00,0.09
41892.00,0.09
41893.00,0.09
41894.00,0.09
41895.00,0.09
41896.00,0.09
41897.00,0.09
41898.00,0.09
41899.00,0.09
41900.00,0.09
41901.00,0.09
41902.00,0.09
41903.00,0.09
41904.00,0.09
41905.00,0.09
41906.00,0.09
41907.00,0.09
41908.00,0.09
41909.00,0.09
41910.00,0.09
41911.00,0.08
41912.00,0.07
41913.00,0.09
41914.00,0.09
41915.00,0.09
41916.00,0.09
41917.00,0.09
41918.00,0.09
41919.00,0.09
41920.00,0.09
41921.00,0.08
41922.00,0.09
41923.00,0.09
41924.00,0.09
41925.00,0.09
41926.00,0.09
41927.00,0.09
41928.00,0.09
41929.00,0.09
41930.00,0.09
41931.00,0.09
41932.00,0.09
41933.00,0.09
41934.00,0.09
41935.00,0.09
41936.00,0.09
41937.00,0.09
41938.00,0.09
41939.00,0.09
41940.00,0.09
41941.00,0.09
41942.00,0.09
41943.00,0.07
41944.00,0.07
41945.00,0.07
41946.00,0.09
41947.00,0.1
41948.00,0.09
41949.00,0.09
41950.00,0.09
41951.00,0.09
41952.00,0.09
41953.00,0.09
41954.00,0.09
41955.00,0.09
41956.00,0.09
41957.00,0.09
41958.00,0.09
41959.00,0.09
41960.00,0.1
41961.00,0.11
41962.00,0.1
41963.00,0.1
41964.00,0.1
41965.00,0.1
41966.00,0.1
41967.00,0.1
41968.00,0.1
41969.00,0.1
41970.00,0.1
41971.00,0.08
41972.00,0.08
41973.00,0.08
41974.00,0.13
41975.00,0.12
41976.00,0.12
41977.00,0.12
41978.00,0.12
41979.00,0.12
41980.00,0.12
41981.00,0.12
41982.00,0.12
41983.00,0.12
41984.00,0.12
41985.00,0.12
41986.00,0.12
41987.00,0.12
41988.00,0.11
41989.00,0.12
41990.00,0.13
41991.00,0.13
41992.00,0.13
41993.00,0.13
41994.00,0.13
41995.00,0.13
41996.00,0.13
41997.00,0.13
41998.00,0.13
41999.00,0.13
42000.00,0.13
42001.00,0.13
42002.00,0.13
42003.00,0.13
42004.00,0.06
42005.00,0.06
42006.00,0.12
42007.00,0.12
42008.00,0.12
42009.00,0.12
42010.00,0.12
42011.00,0.12
42012.00,0.12
42013.00,0.12
42014.00,0.12
42015.00,0.12
42016.00,0.12
42017.00,0.12
42018.00,0.12
42019.00,0.12
42020.00,0.13
42021.00,0.13
42022.00,0.13
42023.00,0.13
42024.00,0.12
42025.00,0.12
42026.00,0.12
42027.00,0.12
42028.00,0.12
42029.00,0.12
42030.00,0.12
42031.00,0.11
42032.00,0.12
42033.00,0.11
42034.00,0.06
42035.00,0.06
42036.00,0.06
42037.00,0.12
42038.00,0.12
42039.00,0.11
42040.00,0.12
42041.00,0.11
42042.00,0.11
42043.00,0.11
42044.00,0.12
42045.00,0.12
42046.00,0.12
42047.00,0.12
42048.00,0.12
42049.00,0.12
42050.00,0.12
42051.00,0.12
42052.00,0.12
42053.00,0.12
42054.00,0.12
42055.00,0.12
42056.00,0.12
42057.00,0.12
42058.00,0.11
42059.00,0.11
42060.00,0.11
42061.00,0.11
42062.00,0.06
42063.00,0.06
42064.00,0.06
42065.00,0.12
42066.00,0.12
42067.00,0.11
42068.00,0.11
42069.00,0.12
42070.00,0.12
42071.00,0.12
42072.00,0.12
42073.00,0.12
42074.00,0.11
42075.00,0.11
42076.00,0.11
42077.00,0.11
42078.00,0.11
42079.00,0.12
42080.00,0.12
42081.00,0.11
42082.00,0.12
42083.00,0.12
42084.00,0.12
42085.00,0.12
42086.00,0.12
42087.00,0.11
42088.00,0.12
42089.00,0.11
42090.00,0.12
42091.00,0.12
42092.00,0.12
42093.00,0.12
42094.00,0.06
42095.00,0.12
42096.00,0.12
42097.00,0.12
42098.00,0.12
42099.00,0.12
42100.00,0.13
42101.00,0.12
42102.00,0.12
42103.00,0.12
42104.00,0.12
42105.00,0.12
42106.00,0.12
42107.00,0.13
42108.00,0.13
42109.00,0.13
42110.00,0.13
42111.00,0.13
42112.00,0.13
42113.00,0.13
42114.00,0.13
42115.00,0.13
42116.00,0.13
42117.00,0.13
42118.00,0.13
42119.00,0.13
42120.00,0.13
42121.00,0.13
42122.00,0.13
42123.00,0.13
42124.00,0.08
42125.00,0.13
42126.00,0.13
42127.00,0.13
42128.00,0.13
42129.00,0.13
42130.00,0.13
42131.00,0.13
42132.00,0.13
42133.00,0.13
42134.00,0.13
42135.00,0.13
42136.00,0.13
42137.00,0.13
42138.00,0.13
42139.00,0.13
42140.00,0.13
